tag_id,alpha,code_id
825,0.39507860560492136,4
826,0.0755760368663595,4
827,-0.004255319148936065,4
828,0.16828193832599125,4
829,0.42439024390243907,4
830,0.16901408450704225,4
831,0.562962962962963,4
832,0.03851851851851862,4
835,0.33207547169811324,4
836,0.5210553018772197,4
837,-0.008547008547008517,4
838,0.10197869101978685,4
839,,4
842,-0.012875536480686733,4
843,0.3558951965065502,4
844,0.002114164904862492,4
845,0.0,4
846,0.24278074866310162,4
847,0.22566532993073285,4
848,0.6043219076005961,4
849,0.09230769230769231,4
850,0.7339774557165861,4
851,0.6802649405389132,4
852,0.39507860560492136,4
853,0.1415343915343915,4
854,0.5946833930704898,4
855,0.5453669813138124,4
856,0.9063739751388522,4
857,0.21333333333333337,4
858,0.4012684989429175,4
859,0.7503306003702724,4
862,0.5234416154521511,4
866,0.4502038439138032,4
867,0.2515856236786469,4
868,0.46278169815615755,4
869,-0.14462081128747784,4
870,0.5955056179775281,4
871,-0.02164502164502169,4
872,0.22042042042042043,4
873,0.06431718061674019,4
874,0.530780559646539,4
875,0.5401968826907302,4
884,0.3756613756613757,4
885,0.22171486555048192,4
886,0.5275553462081959,4
887,0.20169133192389,4
888,0.495187165775401,4
891,0.4460960726020967,4
892,0.5154833190761334,4
893,0.40131912734652464,4
894,0.5006612007405449,4
895,0.6135371179039302,4
897,0.6135371179039302,4
898,0.48950488703733375,4
900,0.0799220272904484,4
901,-0.02164502164502169,4
902,0.30074074074074075,4
903,0.538949938949939,4
904,0.14561544650040226,4
905,0.5439613526570048,4
906,0.5442661913250149,4
907,0.490769599616399,4
908,0.5007466401194625,4
909,0.3520439292251373,4
910,0.6202735317779566,4
911,0.853416149068323,4
912,0.4921752738654147,4
913,0.6881057268722467,4
915,0.16848174247277392,4
916,0.601158860453887,4
917,0.5677655677655677,4
918,0.33547868061142394,4
919,-0.008547008547008517,4
920,0.14561544650040226,4
921,0.41871921182266014,4
922,0.6594516594516595,4
923,1.0,4
924,0.30074074074074075,4
925,0.1949317738791424,4
926,0.12049689440993794,4
927,0.5137362637362637,4
928,0.8379120879120879,4
929,0.4087065455684309,4
932,0.46566037735849064,4
933,0.39422459893048123,4
934,-0.01724137931034475,4
939,-0.01724137931034475,4
940,0.18956043956043966,4
941,-0.026086956521739202,4
942,-0.04424778761061954,4
943,-0.01724137931034475,4
947,0.3058823529411765,4
948,0.5433941404090659,4
949,-0.012875536480686733,4
950,1.0,4
952,0.5947802197802199,4
953,0.42462413652986586,4
954,0.7068322981366459,4
957,0.16828193832599125,4
958,0.0,4
959,0.14862914862914867,4
961,,4
962,0.031385803959439795,4
965,0.26708074534161486,4
966,0.18620689655172418,4
969,0.24278074866310162,4
971,0.22707423580786024,4
972,0.5931034482758621,4
973,0.6758241758241759,4
974,0.24407431133888535,4
976,0.23376623376623373,4
977,1.0,4
978,-0.0350877192982455,4
979,1.0,4
980,0.1019027484143763,4
982,-0.012875536480686733,4
983,0.09288917360666249,4
984,0.26708074534161486,4
986,,4
988,0.562962962962963,4
989,0.8106951871657754,4
990,0.07678933642422492,4
991,0.3621621621621621,4
994,0.3162723322066634,4
995,0.4847161572052402,4
996,0.2189624329159212,4
997,0.6135371179039302,4
998,0.3099415204678363,4
999,,4
1000,0.4847161572052402,4
1001,0.43208556149732613,4
1002,0.4511627906976744,4
1003,,4
1004,-0.008547008547008517,4
1005,0.0,4
1007,0.5837742504409171,4
1008,0.3558951965065502,4
1009,0.7773584905660378,4
1010,,4
1011,0.03747795414462085,4
1012,0.053475935828877,4
1013,0.27060439560439564,4
1014,0.0,4
1015,0.23459459459459464,4
1016,,4
1017,0.6638176638176638,4
1018,-0.008547008547008517,4
1019,0.0,4
1020,,4
1021,0.0,4
1022,0.6638176638176638,4
1023,-0.03056768558951961,4
1024,-0.008547008547008517,4
1025,0.6638176638176638,4
1026,-0.004255319148936065,4
1027,,4
1028,0.2592950265572187,4
1029,0.45622119815668205,4
1031,0.5947802197802199,4
1032,0.49356223175965663,4
1033,-0.004255319148936065,4
1035,0.7148760330578512,5
1036,0.38938053097345127,5
1037,0.5929203539823009,5
1038,0.5030864197530864,5
1050,0.7994186046511628,5
1051,0.5804833561331509,5
1052,0.637114951164538,5
1054,0.742152466367713,5
1055,0.6466370775008535,5
1056,1.0,5
1057,,5
1058,0.6592592592592592,5
1059,0.7466960352422907,5
1060,0.5540816326530612,5
1061,0.3774928774928775,5
1062,0.6846915460776847,5
1063,0.39814814814814814,5
1064,1.0,5
1065,0.8999565028273162,5
1066,0.9290123456790124,5
1075,0.6475341320702146,5
1076,0.7167487684729064,5
1077,0.649923896499239,5
1079,0.8776409788721691,5
1080,0.2716396903589021,5
1081,0.1710833156667373,5
1085,0.6808510638297873,5
1089,0.7755102040816326,5
1090,0.6190906353507979,5
1091,0.6338193397016927,5
1092,0.5615608880915004,5
1093,0.5574491478834525,5
1094,0.8533163265306123,5
1095,0.6724137931034483,5
1096,0.6870748299319728,5
1097,0.6998695084819486,5
1098,0.539497633782308,5
1099,0.38938053097345127,5
1100,0.6592592592592592,5
1101,0.4318983768525053,5
1102,0.6656976744186047,5
1103,-0.00877192982456143,5
1104,0.8580246913580247,5
1105,0.5457537853851218,5
1107,0.7027027027027026,5
1108,0.47488584474885853,5
1110,0.5247933884297521,5
1115,0.8296296296296296,5
1116,0.6808510638297873,5
1117,0.7728768926925609,5
1118,0.5684803001876173,5
1119,0.6002979145978153,5
1120,0.7893129770992366,5
1121,1.0,5
1122,0.5247933884297521,5
1123,0.5953553835327234,5
1124,0.49339207048458145,5
1125,0.41941747572815535,5
1126,0.39303307529908516,5
1127,0.742152466367713,5
1128,0.5775941230486685,5
1129,0.33119069482705854,5
1130,0.7964601769911505,5
1131,0.19419419419419415,5
1132,0.549804262722923,5
1133,0.7736625514403292,5
1134,0.5665829145728642,5
1135,0.5775941230486685,5
1136,0.549804262722923,5
1139,0.45715323166303556,5
1140,0.649923896499239,5
1141,0.49339207048458145,5
1142,0.5370370370370371,5
1143,,5
1146,0.7148760330578512,5
1147,0.30930930930930933,5
1148,0.44301994301994296,5
1149,1.0,5
1150,0.4334975369458127,5
1151,0.42538307794803465,5
1152,0.8916457286432161,5
1153,0.8355054036872218,5
1154,0.6127946127946129,5
1155,0.4224733207784055,5
1156,0.7507739938080495,5
1157,0.6289574510990119,5
1158,0.9059176438505591,5
1159,0.6753705010585744,5
1160,0.5395395395395395,5
1161,0.7066326530612245,5
1162,0.5306122448979592,5
1163,0.7892670157068062,5
1166,0.2826510721247564,5
1167,0.6144636015325671,5
1168,0.6022934109938114,5
1172,0.35272045028142596,5
1173,0.6441988950276243,5
1174,-0.08108108108108114,5
1175,0.6373669688608593,5
1176,-0.022222222222222143,5
1177,0.5988372093023255,5
1178,0.04958677685950419,5
1179,0.6823691882768145,5
1180,0.6631094371207366,5
1189,0.591820987654321,5
1190,0.4860973187686196,5
1191,0.7872340425531915,5
1192,0.5609490046359422,5
1193,0.6153846153846154,5
1196,0.5551974214343272,5
1197,0.626488632262721,5
1198,0.6006944444444444,5
1199,0.7066326530612245,5
1200,0.5094786729857821,5
1201,0.7066326530612245,5
1202,0.5760013407072231,5
1204,0.7148760330578512,5
1205,-0.022222222222222143,5
1206,0.4318983768525053,5
1207,0.6161745827984595,5
1208,0.6002979145978153,5
1209,0.7832914572864321,5
1210,0.7252911316810988,5
1211,0.6233308138070043,5
1212,0.6427718040621266,5
1213,0.5506349723217193,5
1214,0.6753705010585744,5
1215,0.8533163265306123,5
1216,0.6153846153846154,5
1217,0.6877828054298643,5
1219,0.26453488372093026,5
1220,0.7964601769911505,5
1221,0.6729857819905214,5
1222,0.8167122040072861,5
1223,0.7565278757939309,5
1224,-0.00877192982456143,5
1225,0.6971691902567478,5
1226,0.668848167539267,5
1227,0.6592592592592592,5
1228,0.0,5
1229,0.6637426900584795,5
1230,1.0,5
1231,1.0,5
1232,0.649923896499239,5
1233,-0.004366812227074135,5
1234,0.6592592592592592,5
1235,0.47488584474885853,5
1236,0.3553811659192825,5
1237,0.6637426900584795,5
1238,0.7994186046511628,5
1239,0.8580246913580247,5
1240,0.6637426900584795,5
1241,0.50719314355678,5
1242,,5
1243,0.6637426900584795,5
1244,0.6086533787068547,5
1245,0.6979362101313321,5
1246,0.6010204081632653,5
1247,0.38938053097345127,5
1252,0.48430493273542596,5
1253,0.4289970208540218,5
1254,-0.026785714285714413,5
1255,0.2429229756418697,5
1256,0.19419419419419415,5
1259,0.5574491478834525,5
1260,0.6311953352769679,5
1261,0.31851851851851853,5
1262,1.0,5
1263,0.5624048706240488,5
1264,0.7148760330578512,5
1265,0.8099173553719008,5
1267,0.594213126323218,5
1268,0.47845804988662133,5
1270,0.6656976744186047,5
1271,0.0,5
1272,0.6132286995515694,5
1274,,5
1275,0.19767441860465118,5
1277,0.371896722939424,5
1278,0.26658163265306123,5
1279,0.7066326530612245,5
1280,0.7251621713895527,5
1282,0.5094786729857821,5
1283,0.8848848848848849,5
1284,0.8103353490929082,5
1285,0.5929203539823009,5
1286,0.924292297564187,5
1287,0.4318983768525053,5
1288,0.6647230320699709,5
1289,1.0,5
1290,0.5988372093023255,5
1291,0.7964601769911505,5
1293,1.0,5
1294,0.5087378640776699,5
1295,0.5599489795918366,5
1296,0.19767441860465118,5
1297,0.5599489795918366,5
1298,0.5599489795918366,5
1299,,5
1301,0.7374429223744292,5
1302,0.9290123456790124,5
1303,0.36780104712041883,5
1304,0.6002979145978153,5
1307,0.5319767441860466,5
1308,0.4244244244244244,5
1309,0.5282051282051282,5
1310,0.8099173553719008,5
1311,0.5624048706240488,5
1312,0.8099173553719008,5
1313,0.6546546546546547,5
1314,0.5833333333333334,5
1315,0.5824255628177197,5
1317,,5
1318,0.6132286995515694,5
1319,0.7466960352422907,5
1321,0.6498477598956067,5
1322,0.7697697697697697,5
1323,0.7766990291262136,5
1324,0.6546546546546547,5
1325,1.0,5
1326,0.4844054580896686,5
1327,0.17811984606926878,5
1328,0.714498510427011,5
1329,0.4318983768525053,5
1330,0.0,5
